HKK 33 V2.0
GG.Rollläden.2/2/7	Rolladen J - GG Gartenzimmer AUF/AB	EIS 1 'Switching' (1 Bit)	Low	5/3/2 5/3/3
GG.Rollläden.2/2/8	Rolladen J - GG Gartenzimmer START/STOP	EIS 1 'Switching' (1 Bit)	Low	5/3/6 5/3/7
GG.Rollläden.2/2/9	Rolladen J - GG Gartenzimmer POSITION	Uncertain (1 Byte)	Low	
GG.Rollläden.2/2/10	Rollladen G/H - GG Arbeitszimmer beide AUF/AB	EIS 1 'Switching' (1 Bit)	Low	
GG.Rollläden.2/2/11	Rollladen G/H - GG Arbeitszimmer beide START/STOP	EIS 1 'Switching' (1 Bit)	Low	
GG.Rollläden.2/2/12	Rollladen G/H - GG Arbeitszimmer beide POSITION	Uncertain (1 Byte)	Low	
GG.RM Rollläden.2/3/1	Rolladen G - GG Arbeitszimmer Ecke STATUS	Uncertain (1 Byte)	Low	
GG.RM Rollläden.2/3/4	Rolladen H - GG Arbeitszimmer lange Seite STATUS	Uncertain (1 Byte)	Low	
GG.RM Rollläden.2/3/7	Rolladen J - GG Gartenzimmer STATUS	Uncertain (1 Byte)	Low	
GG.Steckdosen/Lüfter.2/4/0	45 - GG Schuko Terrasse	EIS 1 'Switching' (1 Bit)	Low	5/1/0 5/1/52
GG.Steckdosen/Lüfter.2/4/1	GG - Lüfter Bad (max)	EIS 1 'Switching' (1 Bit)	Low	
GG.Steckdosen/Lüfter.2/4/2	GG - Lüfter WM/Trockner (max)	EIS 1 'Switching' (1 Bit)	Low	
GG.Steckdosen/Lüfter.2/4/3	GG - Lüfter Abstellraum (max)	EIS 1 'Switching' (1 Bit)	Low	
GG.Steckdosen/Lüfter.2/4/4	GG - Luefter Bad (min)	EIS 1 'Switching' (1 Bit)	Low	
GG.Steckdosen/Lüfter.2/4/5	GG - Luefter WM/Trockner (min)	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Steckdosen/Lüfter.2/5/0	45 - GG Schuko Terrasse STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Steckdosen/Lüfter.2/5/1	GG - Lüfter Bad (max) STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Steckdosen/Lüfter.2/5/2	GG - Lüfter WM/Trockner (max) STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Steckdosen/Lüfter.2/5/3	GG - Lüfter Abstellraum (max) STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Steckdosen/Lüfter.2/5/4	GG - Luefter Bad (min) STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Steckdosen/Lüfter.2/5/5	GG - Luefter WM/Trockner (min) STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/0	GG - Ausgang 1 - Arbeitszimmer	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/1	GG - Ausgang 2 - Bad	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/2	GG - Ausgang 3 - Gartenzimmer + Flur	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/3	GG - Ausgang 4 - Abstellraum	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/4	GG - Ausgang 5 - unbelegt	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/5	GG - Ausgang 6 - unbelegt	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/102	GG - Arbeitszimmer RTR BM	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/103	GG - Arbeitszimmer RTR STATUS	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/104	GG - Arbeitszimmer RTR RM HEIZEN	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/112	GG - Bad RTR BM	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/113	GG - Bad RTR STATUS	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/114	GG - Bad RTR RM HEIZEN	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/122	GG - Gartenzimmer + Flur RTR BM	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/123	GG - Gartenzimmer + Flur RTR STATUS	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/124	GG - Gartenzimmer + Flur RTR RM HEIZEN	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/115	GG - Bad RTR RM WERT	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/101	GG - Arbeitszimmer RTR SOLL	Uncertain (2 Byte)	Low	
GG.Heizung.2/6/105	GG - Arbeitszimmer RTR RM WERT	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/107	GG - Arbeitszimmer RTR RM SOLLVERSCH	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/106	GG - Arbeitszimmer RTR SOLLVERSCH	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/111	GG - Bad RTR SOLL	Uncertain (2 Byte)	Low	
GG.Heizung.2/6/125	GG - Gartenzimmer + Flur RTR RM WERT	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/127	GG - Gartenzimmer + Flur RTR RM SOLLVERSCH	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/126	GG - Gartenzimmer + Flur RTR SOLLVERSCH	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/117	GG - Bad RTR RM SOLLVERSCH	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/116	GG - Bad RTR SOLLVERSCH	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/121	GG - Gartenzimmer + Flur RTR SOLL	Uncertain (2 Byte)	Low	
GG.Heizung.2/6/132	GG - Abstellraum RTR BM	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/133	GG - Abstellraum RTR STATUS	Uncertain (1 Byte)	Low	
GG.Heizung.2/6/134	GG - Abstellraum RTR RM HEIZEN	EIS 1 'Switching' (1 Bit)	Low	
GG.Heizung.2/6/131	GG - Abstellraum RTR SOLL	Uncertain (2 Byte)	Low	
GG.RM Heizung.2/7/0	GG - Ausgang 1 - Arbeitszimmer STATUS 	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Heizung.2/7/1	GG - Ausgang 2 - Bad STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Heizung.2/7/2	GG - Ausgang 3 - Gartenzimmer + Flur STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Heizung.2/7/3	GG - Ausgang 4 - Abstellraum STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Heizung.2/7/4	GG - Ausgang 5 unbelegt STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Heizung.2/7/5	GG - Ausgang 6 unbelegt STATUS	EIS 1 'Switching' (1 Bit)	Low	
GG.RM Heizung.2/7/6	GG - Status alle Ventile (0 = alle geschlossen)	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Systemzeiten.3/0/0	Systemzeit von HS	Uncertain (3 Byte)	Low	
System + Sensoren.Systemzeiten.3/0/1	Systemdatum von HS	Uncertain (3 Byte)	Low	
System + Sensoren.Temperaturen.3/1/41	GG Flur	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/42	GG Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/43	GG RTR Gartenzimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/44	GG RTR Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/45	GG RTR Arbeitzsimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/47	GG Abstellraum	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/20	HG Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/21	HG Flur	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/22	HG RTR Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/23	HG RTR Schlafzimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/24	HG RTR Arbeitszimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/3	EG RTR Küche	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/4	EG RTR Wohnzimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/51	GG Aussentemperatur Terrasse	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/60	Aussemtemperatur gemittelt	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/50	EG Aussentemperatur Wetterstaion	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/40	GG TS3 Gartenzimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/2	EG Gäste-WC	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/1	EG Essszimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/0	EG Esszimmer/Wohnzimmer	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/100	HG Temperatur Trinkwasserspeicher	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/101	HG Temperatur Ruecklauf Trinkwasser	Uncertain (2 Byte)	Low	
System + Sensoren.Temperaturen.3/1/25	HG Technikraum	Uncertain (2 Byte)	Low	
System + Sensoren.CO2.3/2/0	CO2 GG Bad	Uncertain (2 Byte)	Low	
System + Sensoren.CO2.3/2/1	CO2 HG Bad	Uncertain (2 Byte)	Low	
System + Sensoren.CO2.3/2/2	CO2 EG WC	Uncertain (2 Byte)	Low	
System + Sensoren.Feuchte.3/3/0	GG Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Feuchte.3/3/1	HG Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Feuchte.3/3/2	GG Taupunkt Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Feuchte.3/3/3	HG Taupunkt Bad	Uncertain (2 Byte)	Low	
System + Sensoren.Feuchte.3/3/4	GG Aussenfeuchte Terrasse	Uncertain (2 Byte)	Low	
System + Sensoren.Helligkeiten.3/4/0	EG - Wetterstation Helligkeit	Uncertain (2 Byte)	Low	
System + Sensoren.Helligkeiten.3/4/2	EG - Bewegungsmelder Helligkeit	Uncertain (2 Byte)	Low	
System + Sensoren.Helligkeiten.3/4/1	EG - Wetterstation Daemmerung	Uncertain (2 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/1	Waermemengenzaehler Seriennummer	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/2	Waermemengenzaehler Zaehlernummer	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/3	Waermemengenzaehler Zaehlerstand (MWh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/4	Waermemengenzaehler Zaehlerstand (kWh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/5	Waermemengenzaehler Volumen (m3)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/6	Waermemengenzaehler Volumen (l)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/7	Waermemengenzaehler Leistung (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/8	Waermemengenzaehler Durchfluss (m3/h)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/9	Waermemengenzaehler Vorlauftemperatur (C)	Uncertain (2 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/10	Waermemengenzaehler Ruecklauftemperatur (C)	Uncertain (2 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/11	Waermemengenzaehler Temperaturdifferenz (K)	Uncertain (2 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/30	Freigabe Heizung	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Energieverbrauch.3/7/50	Stromzaehler Wirkenergie A14 (kWh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/51	Stromzaehler Wirkenergie A14 (Wh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/52	Stromzaehler Wirkleistung P14 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/53	Stromzaehler Wirkleistung P14-L1 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/54	Stromzaehler Wirkleistung P14-L2 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/55	Stromzaehler Wirkleistung P14-L3 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/56	Stromzaehler Spannung L1 (V)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/57	Stromzaehler Spannung L2 (V)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/58	Stromzaehler Spannung L3 (V)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/59	Stromzaehler Strom L1 (A)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/60	Stromzaehler Strom L2 (A)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/61	Stromzaehler Strom L3 (A)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/90	Sprechanlage Schalten Spannungsversorgung 	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Energieverbrauch.3/7/91	Sprechanlage RM Spannungsversorgung 	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Energieverbrauch.3/7/20	Zirkulationspumpe STATUS	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Energieverbrauch.3/7/41	Wasserzaehler RESET	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Energieverbrauch.3/7/40	Wasserzaehler Stand	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/31	Heizung Sperrung Regler	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Energieverbrauch.3/7/100	Leistungsmessung L1 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/101	Leistungsmessung Zaehler L1 (Wh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/103	Leistungsmessung Zaehler L2 (Wh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/105	Leistungsmessung Zaehler L3 (Wh)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/102	Leistungsmessung L2 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Energieverbrauch.3/7/104	Leistungsmessung L3 (W)	Uncertain (4 Byte)	Low	
System + Sensoren.Wind + Regen.3/5/0	EG - Windgeschwindigkeit Wetterstation	Uncertain (2 Byte)	Low	
System + Sensoren.Wind + Regen.3/5/1	EG - Wetterstation Regen	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Wind + Regen.3/5/10	Bodenfeuchte Mitte	Uncertain (2 Byte)	Low	
System + Sensoren.Wind + Regen.3/5/20	Magnetventil Mitte	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Wind + Regen.3/5/21	Magnetventil Balkon	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Wind + Regen.3/5/22	Magnetventil Beet	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Wind + Regen.3/5/11	Bodenfeuchte Balkon	Uncertain (2 Byte)	Low	
System + Sensoren.Wind + Regen.3/5/12	Bodenfeuchte Beet	Uncertain (2 Byte)	Low	
System + Sensoren.Wind + Regen.3/5/5	Impulse Regenmesser	Uncertain (4 Byte)	Low	
System + Sensoren.Wind + Regen.3/5/7	Spannungsvers. Heizung Regenmesser	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Wind + Regen.3/5/8	Spannungsvers. Heizung Regenmelder RM	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/0	Bewegung Eingang	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/131	EG Türkontakt Eingang	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/133	EG Türkontakt Küche Seite	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/134	EG Türkontakt Essen Ecke	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/135	EG Türkontakt Essen Balkon	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/138	EG Türkontakt Wohnen rechts	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/137	EG Türkontakt Wohnen mitte	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/136	EG Türkontakt Wohnen links	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/101	GG Türkontakt Terrasse rechts	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/103	GG Türkontakt Arbeitszimmer	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/102	GG Türkontakt Terrasse links	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/124	HG Türkontakt Arbeitszimmer	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/122	HG Türkontakt Flur	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/121	HG Türkontakt Schlafzimmer	EIS 1 'Switching' (1 Bit)	Low	
System + Sensoren.Bewegungsm- + Türkontakte.3/6/130	EG Riegelschaltkontakt Eingang	EIS 1 'Switching' (1 Bit)	Low	
Nachrichten.Textanzeigen.4/0/0	Anzeige fuer alle RTRs	EIS 15 'Character String' (14 Byte)	Low	
Nachrichten.Textanzeigen.4/0/1	Textanzeige RTRs zuruecksetzen	EIS 1 'Switching' (1 Bit)	Low	
Nachrichten.Textanzeigen.4/0/2	Status Türkontakte	EIS 15 'Character String' (14 Byte)	Low	
Nachrichten.Alarme.4/1/0	Absperren bei offenen Türen	EIS 1 'Switching' (1 Bit)	Low	
Nachrichten.EnOcean.4/2/1	Handsender WZ B	EIS 1 'Switching' (1 Bit)	Low	
Nachrichten.EnOcean.4/2/0	Handsender WZ A	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Lueftung.5/0/1	Luftmenge (0/1/2/3)	Uncertain (1 Byte)	Low	
Zentralobjekte.Beleuchtung.5/1/0	Alle Lampen	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Beleuchtung.5/1/50	EG - Alle Lampen SCHALTEN	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Beleuchtung.5/1/51	HG - Alle Lampen SCHALTEN	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Beleuchtung.5/1/52	GG - Alle Lampen SCHALTEN	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Heizung.5/2/0	Globale Basistemperatur Komfort	Uncertain (2 Byte)	Low	
Zentralobjekte.Rolläden.5/3/0	EG - Alle Rolläden AUF/AB	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/1	HG - Alle Rolläden AUF/AB	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/2	GG - Alle Rolläden AUF/AB	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/3	HAUS - Alle Rolläden AUF/AB	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/4	EG - Alle Rolläden START/STOP	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/7	HAUS - Alle Rolläden START/STOP	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/5	HG - Alle Rolläden START/STOP	EIS 1 'Switching' (1 Bit)	Low	
Zentralobjekte.Rolläden.5/3/6	GG - Alle Rolläden START/STOP	EIS 1 'Switching' (1 Bit)	Low	
